source,original_path,working_path,target_class,target_class_id,original_split,annotation_status,has_ground_truth,label_path
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/043.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__043.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/044.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__044.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/045.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__045.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/046.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__046.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/047.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__047.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/048.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__048.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/049.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__049.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/050.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__050.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/051.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__051.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/052.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__052.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/053.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__053.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/054.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__054.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/055.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__055.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/056.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__056.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/057.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__057.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/058.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__058.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/059.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__059.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/060.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__060.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/061.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__061.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/062.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__062.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/063.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__063.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/064.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__064.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/065.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__065.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/066.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__066.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/067.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__067.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/068.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__068.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/069.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__069.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/070.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__070.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/071.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__071.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/072.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__072.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/073.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__073.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/074.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__074.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/075.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__075.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/076.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__076.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/077.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__077.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/078.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__078.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/079.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__079.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/080.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__080.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/081.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__081.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/082.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__082.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/083.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__083.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/084.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__084.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/085.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__085.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/086.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__086.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/087.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__087.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/088.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__088.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/089.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__089.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE ROTOR/090.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/train__brake_rotor__090.jpg,brake_rotor,1,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE ROTOR/1.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/valid__brake_rotor__001.jpg,brake_rotor,1,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE ROTOR/2.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/valid__brake_rotor__002.jpg,brake_rotor,1,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE ROTOR/3.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/valid__brake_rotor__003.jpg,brake_rotor,1,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE ROTOR/4.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/valid__brake_rotor__004.jpg,brake_rotor,1,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE ROTOR/5.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/valid__brake_rotor__005.jpg,brake_rotor,1,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE ROTOR/1.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/test__brake_rotor__001.jpg,brake_rotor,1,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE ROTOR/2.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/test__brake_rotor__002.jpg,brake_rotor,1,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE ROTOR/3.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/test__brake_rotor__003.jpg,brake_rotor,1,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE ROTOR/4.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/test__brake_rotor__004.jpg,brake_rotor,1,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE ROTOR/5.jpg,ia-service/datasets/annotation_batch/images/brake_rotor/test__brake_rotor__005.jpg,brake_rotor,1,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/001.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__001.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/002.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__002.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/003.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__003.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/004.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__004.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/005.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__005.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/006.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__006.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/007.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__007.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/008.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__008.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/009.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__009.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/010.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__010.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/011.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__011.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/012.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__012.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/013.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__013.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/014.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__014.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/015.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__015.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/016.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__016.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/017.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__017.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/018.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__018.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/019.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__019.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/020.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__020.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/021.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__021.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/022.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__022.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/023.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__023.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/024.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__024.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/025.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__025.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/026.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__026.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/027.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__027.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/028.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__028.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/029.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__029.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/030.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__030.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/031.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__031.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/032.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__032.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/033.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__033.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/034.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__034.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/035.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__035.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/036.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__036.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/037.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__037.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/038.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__038.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/039.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__039.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/040.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__040.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/041.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__041.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/042.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__042.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/043.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__043.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/044.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__044.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/045.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__045.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/046.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__046.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/047.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__047.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/048.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__048.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/049.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__049.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/050.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__050.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/051.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__051.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/052.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__052.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/053.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__053.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/054.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__054.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/055.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__055.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/056.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__056.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/057.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__057.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/058.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__058.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/059.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__059.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/060.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__060.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/061.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__061.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/062.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__062.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/063.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__063.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/064.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__064.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/065.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__065.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/066.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__066.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/067.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__067.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/068.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__068.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/069.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__069.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/070.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__070.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/071.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__071.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/072.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__072.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/073.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__073.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/074.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__074.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/075.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__075.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/076.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__076.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/077.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__077.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/078.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__078.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/079.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__079.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/080.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__080.jpg,brake_caliper,2,train,PENDING,false,
